gu,D_name,pm10,pm25,color,lat,lon
성북구,종로구,47,31,"rgb(116,217,0)",37.572,127.005
성북구,서울264,87,56,"rgb(255,189,0)",37.570856,126.98744
성북구,서울_추가164,68,42,"rgb(116,217,0)",37.60865,127.02336
성북구,왕십리역8번출구,53,29,"rgb(116,217,0)",37.5610,127.0359
성북구,서울348,67,44,"rgb(116,217,0)",37.564783,126.978392
성북구,동대문구,47,39,"rgb(116,217,0)",37.5758,127.0289
성북구,서울13,56,34,"rgb(116,217,0)",37.616754,127.02956
성북구,서울_1072_C2,70,38,"rgb(116,217,0)",37.548281,127.016669
성북구,kt광화문4,46,29,"rgb(116,217,0)",37.5717,126.9777
성북구,서울217,84,46,"rgb(255,189,0)",37.586582,127.027873
성북구,성북1치안센터 옆,26,14,"rgb(0,201,250)",37.590161,127.004073
성북구,서울262,153,125,"rgb(255,90,0)",37.565709,126.987855
성북구,유해70,66,36,"rgb(116,217,0)",37.55372222,127.0647611
성북구,광화문사옥4층,29,18,"rgb(0,201,250)",37.571725,126.977862
성북구,서울164,87,56,"rgb(255,189,0)",37.576002,127.002575
성북구,서울342,29,22,"rgb(0,201,250)",37.585329,127.079986
성북구,서울추가147,110,90,"rgb(255,189,0)",37.578424,127.066172
성북구,서울_명소11,100,55,"rgb(255,189,0)",37.544978,127.039458
성북구,광화문사옥15층,43,27,"rgb(116,217,0)",37.571726,126.977917
성북구,서울220,77,42,"rgb(116,217,0)",37.564079,127.02992
성북구,중랑동부시장입구,22,16,"rgb(0,201,250)",37.593613,127.075281
성북구,서울1051_C2,87,71,"rgb(255,189,0)",37.577764,127.05843
성북구,관측망7,37,20,"rgb(116,217,0)",37.60665833,127.0276278
성북구,일반건물 앞,95,52,"rgb(255,189,0)",37.59402,127.020287
성북구,서울125,47,25,"rgb(116,217,0)",37.561878,127.034766
성북구,5층옥탑,39,31,"rgb(116,217,0)",37.5746,127.0378
성북구,서울_C2예비27,87,56,"rgb(255,189,0)",37.570192,127.015998
성북구,강북구,37,23,"rgb(116,217,0)",37.6379,127.0288
성북구,서울1037_C2,74,45,"rgb(116,217,0)",37.603389,126.961421
성북구,청계천로,39,30,"rgb(116,217,0)",37.5686,126.9981
성북구,서울192,75,48,"rgb(116,217,0)",37.572374,127.012881
성북구,동대문구,47,39,"rgb(116,217,0)",37.5758,127.0289
성북구,서울추가151,102,70,"rgb(255,189,0)",37.62289444,127.0610861
성북구,서울113,56,45,"rgb(116,217,0)",37.584987,127.052716
성북구,서울_C2예비34,59,48,"rgb(116,217,0)",37.595541,127.059506
성북구,건물앞,74,40,"rgb(116,217,0)",37.60219,127.025135
성북구,서울추가27,68,42,"rgb(116,217,0)",37.634998,127.03556
성북구,서울342,29,22,"rgb(0,201,250)",37.585329,127.079986
성북구,서울13,56,34,"rgb(116,217,0)",37.616754,127.02956
성북구,성북구,57,29,"rgb(116,217,0)",37.6067,127.0273
성북구,이천농장정육식당 앞,42,34,"rgb(116,217,0)",37.574073,127.07175
성북구,서울C2예비28,107,69,"rgb(255,189,0)",37.573773,127.01873
성북구,데시앙 상가3층옥상,43,30,"rgb(116,217,0)",37.64362528,127.0335278
성북구,서울_추가164,68,42,"rgb(116,217,0)",37.60865,127.02336
성북구,수유3동 우체국 앞,70,49,"rgb(116,217,0)",37.641251,127.028856
성북구,서울125,47,25,"rgb(116,217,0)",37.561878,127.034766
성북구,서울113,56,45,"rgb(116,217,0)",37.584987,127.052716
성북구,서울추가151,102,70,"rgb(255,189,0)",37.62289444,127.0610861
성북구,5층옥상,45,34,"rgb(116,217,0)",37.60007222,127.0908
성북구,서울13,56,34,"rgb(116,217,0)",37.616754,127.02956
성북구,상계주공1단지상가앞,65,44,"rgb(116,217,0)",37.64697,127.058389
성북구,서울추가210,50,41,"rgb(116,217,0)",37.578668,127.072544
성북구,상우 프라자 빌딩5층옥상,52,36,"rgb(116,217,0)",37.65283611,127.0448806
성북구,서울332,59,36,"rgb(116,217,0)",37.63052222,127.0232806
성북구,서울중랑경찰서 앞,58,44,"rgb(116,217,0)",37.606438,127.078251
성북구,서울추가147,110,90,"rgb(255,189,0)",37.578424,127.066172
강북구,상계6동우체국옆,59,40,"rgb(116,217,0)",37.653487,127.05791
강북구,서울270,100,55,"rgb(255,189,0)",37.601101,127.033775
강북구,5층옥탑,35,24,"rgb(116,217,0)",37.61613639,127.0749833
강북구,중랑동부시장입구,22,16,"rgb(0,201,250)",37.593613,127.075281
강북구,서울추가147,110,90,"rgb(255,189,0)",37.578424,127.066172
강북구,IBK 청량리점 앞,40,32,"rgb(116,217,0)",37.580488,127.044863
강북구,서울164,87,56,"rgb(255,189,0)",37.576002,127.002575
강북구,데시앙 상가3층옥상,43,30,"rgb(116,217,0)",37.64362528,127.0335278
강북구,홍릉로,52,39,"rgb(116,217,0)",37.5805,127.0444
강북구,서울추가15,386,239,"rgb(255,0,0)",37.654804,127.013111
강북구,공중전화,62,34,"rgb(116,217,0)",37.59461,127.035723
강북구,하모니마트회기점앞,76,62,"rgb(116,217,0)",37.59125,127.051693
강북구,5층옥탑,66,45,"rgb(116,217,0)",37.66030556,127.0667111
강북구,정릉로,59,44,"rgb(116,217,0)",37.6067,127.0049
강북구,서울1045_C2,68,42,"rgb(116,217,0)",37.620436,127.028721
강북구,5층옥탑,66,45,"rgb(116,217,0)",37.66030556,127.0667111
강북구,신동아아파트 23동 옆,87,60,"rgb(255,189,0)",37.661048,127.026718
강북구,서울270,100,55,"rgb(255,189,0)",37.601101,127.033775
강북구,유해57,87,60,"rgb(255,189,0)",37.645482,127.048519
강북구,서울1047_C2,57,39,"rgb(116,217,0)",37.640561,127.039736
강북구,서울43,90,62,"rgb(255,189,0)",37.650615,127.058095
도봉구,KT공릉지점앞,40,27,"rgb(116,217,0)",37.626649,127.072817
도봉구,kt 대리점 앞,42,23,"rgb(116,217,0)",37.602932,127.042041
도봉구,서울추가151,102,70,"rgb(255,189,0)",37.62289444,127.0610861
도봉구,KT공릉지점앞,40,27,"rgb(116,217,0)",37.626649,127.072817
도봉구,대림아파트입구,69,47,"rgb(116,217,0)",37.658259,127.059399
도봉구,서울추가27,68,42,"rgb(116,217,0)",37.634998,127.03556
도봉구,서울43,90,62,"rgb(255,189,0)",37.650615,127.058095
도봉구,데시앙 상가3층옥상,43,30,"rgb(116,217,0)",37.64362528,127.0335278
도봉구,서울142,69,47,"rgb(116,217,0)",37.653109,127.069627
도봉구,다이닝 부페 앞,36,22,"rgb(116,217,0)",37.609344,127.029782
도봉구,상계주공1단지상가앞,65,44,"rgb(116,217,0)",37.64697,127.058389
도봉구,대림아파트입구,69,47,"rgb(116,217,0)",37.658259,127.059399
도봉구,서울추가151,102,70,"rgb(255,189,0)",37.62289444,127.0610861
도봉구,서울추가15,386,239,"rgb(255,0,0)",37.654804,127.013111
도봉구,서울142,69,47,"rgb(116,217,0)",37.653109,127.069627
도봉구,수유리 푸르지오시티 앞,47,29,"rgb(116,217,0)",37.634053,127.02356
도봉구,수유리 푸르지오시티 앞,47,29,"rgb(116,217,0)",37.634053,127.02356
노원구,서울33,64,48,"rgb(116,217,0)",37.601218,127.079749
노원구,서울_C2예비34,59,48,"rgb(116,217,0)",37.595541,127.059506
노원구,대양빌딩앞 편의점앞,30,18,"rgb(116,217,0)",37.627432,127.025492
노원구,정릉로,59,44,"rgb(116,217,0)",37.6067,127.0049
노원구,핑클맛사지앞,116,63,"rgb(255,189,0)",37.61238,127.059216
노원구,상우 프라자 빌딩5층옥상,52,36,"rgb(116,217,0)",37.65283611,127.0448806
노원구,서울추가27,68,42,"rgb(116,217,0)",37.634998,127.03556
노원구,5층옥상,49,33,"rgb(116,217,0)",37.62138889,127.0863889
노원구,동아 청솔 아파트 116동 옆,62,43,"rgb(116,217,0)",37.658849,127.048608
노원구,서울C2예비30,77,47,"rgb(116,217,0)",37.61125,127.0349583
노원구,5층옥탑,35,24,"rgb(116,217,0)",37.61613639,127.0749833
노원구,미니스톱 앞,29,20,"rgb(0,201,250)",37.662345,127.030985
노원구,하계1차청구아파트관리소앞,42,28,"rgb(116,217,0)",37.638616,127.072074
노원구,도봉구,47,33,"rgb(116,217,0)",37.6542,127.029
노원구,2층사무실,64,37,"rgb(116,217,0)",37.6635990,127.1299940
노원구,서울142,69,47,"rgb(116,217,0)",37.653109,127.069627
노원구,데시앙 상가3층옥상,43,30,"rgb(116,217,0)",37.64362528,127.0335278
노원구,수유3동 우체국 앞,70,49,"rgb(116,217,0)",37.641251,127.028856
노원구,5층옥탑,35,24,"rgb(116,217,0)",37.61613639,127.0749833
노원구,수유3동 우체국 앞,70,49,"rgb(116,217,0)",37.641251,127.028856
노원구,메디빌딩앞,45,31,"rgb(116,217,0)",37.664729,127.042472
노원구,동아 청솔 아파트 116동 옆,62,43,"rgb(116,217,0)",37.658849,127.048608
노원구,상계동,61,41,"rgb(116,217,0)",37.663944,127.053667
노원구,노원구,52,36,"rgb(116,217,0)",37.6574,127.0679
노원구,도봉구,47,33,"rgb(116,217,0)",37.6542,127.029
노원구,서울332,59,36,"rgb(116,217,0)",37.63052222,127.0232806
은평구,폰마트 앞,32,23,"rgb(116,217,0)",37.589641,126.917351
은평구,태영 아파트 입구,41,25,"rgb(116,217,0)",37.594093,126.947323
은평구,태영 아파트 입구,41,25,"rgb(116,217,0)",37.594093,126.947323
은평구,폰마트 앞,32,23,"rgb(116,217,0)",37.589641,126.917351
은평구,엔젤숲유치원OAQ,55,42,"rgb(116,217,0)",37.6566410,126.9212900
은평구,은평구,33,24,"rgb(116,217,0)",37.6098,126.9348
은평구,홍제동신한은행앞,69,42,"rgb(116,217,0)",37.587612,126.945106
은평구,인왕초등학교,36,22,"rgb(116,217,0)",37.5775,126.9345
은평구,서울C2예비15,78,55,"rgb(116,217,0)",37.558828,126.942408
은평구,족발천하집 앞,77,41,"rgb(116,217,0)",37.557484,126.908684
은평구,홍제동신한은행앞,69,42,"rgb(116,217,0)",37.587612,126.945106
은평구,경희생한의원앞,88,47,"rgb(255,189,0)",37.567945,126.907974
은평구,서울_C2예비9,57,30,"rgb(116,217,0)",37.564705,126.912733
은평구,서울1065_C2,60,43,"rgb(116,217,0)",37.606096,126.918259
은평구,파크부동산옆 ,62,33,"rgb(116,217,0)",37.549222,126.938725
은평구,제주흑도니 앞,29,20,"rgb(0,201,250)",37.6011,126.9337
은평구,서울1064_C2,66,35,"rgb(116,217,0)",37.560582,126.916301
서대문구,개인주택 앞,56,30,"rgb(116,217,0)",37.5472,126.9390
서대문구,서울C2예비15,78,55,"rgb(116,217,0)",37.558828,126.942408
서대문구,한강대로,47,34,"rgb(116,217,0)",37.5491,126.9704
서대문구,도로23B,231,187,"rgb(255,0,0)",37.539601,126.989386
서대문구,서울명소21,140,99,"rgb(255,90,0)",37.564683,126.937734
서대문구,제일빌딩앞,75,40,"rgb(116,217,0)",37.54566,126.95312
서대문구,서울_추가183,74,45,"rgb(116,217,0)",37.575254,126.917842
서대문구,마포구,55,30,"rgb(116,217,0)",37.5498,126.9456
서대문구,서울_추가176,64,39,"rgb(116,217,0)",37.581192,126.950708
서대문구,서울추가189,68,55,"rgb(116,217,0)",37.534046,126.989198
서대문구,kt광화문5,20,13,"rgb(0,201,250)",37.5717,126.9777
서대문구,관측망9,315,223,"rgb(255,0,0)",37.55558,126.934927
서대문구,기존주소 건너편 앞 ,38,20,"rgb(116,217,0)",37.551128,126.955277
서대문구,서울218,154,112,"rgb(255,90,0)",37.521739,126.92489
서대문구,종로구,47,31,"rgb(116,217,0)",37.572,127.005
서대문구,서울추가72,41,33,"rgb(116,217,0)",37.535076,126.974006
서대문구,서울명소4,57,37,"rgb(116,217,0)",37.58116944,126.9853028
서대문구,광화문사옥6층,57,37,"rgb(116,217,0)",37.5717222,126.977746
서대문구,서울_C2예비9,57,30,"rgb(116,217,0)",37.564705,126.912733
서대문구,홍제동신한은행앞,69,42,"rgb(116,217,0)",37.587612,126.945106
서대문구,서울추가117,76,49,"rgb(116,217,0)",37.574595,126.997353
서대문구,인왕초등학교,36,22,"rgb(116,217,0)",37.5775,126.9345
서대문구,서울_명소13,69,44,"rgb(116,217,0)",37.57624,126.955337
서대문구,서울1010C2,84,54,"rgb(255,189,0)",37.57240278,126.9918111
서대문구,광화문사옥6층,57,37,"rgb(116,217,0)",37.5717222,126.977746
서대문구,서울314,102,55,"rgb(255,189,0)",37.55303333,126.9238611
서대문구,피자 알보로 앞,50,32,"rgb(116,217,0)",37.568185,126.964686
서대문구,서울추가25,51,36,"rgb(116,217,0)",37.593598,126.918184
서대문구,유해63,102,55,"rgb(255,189,0)",37.545871,126.909574
서대문구,다이소 앞,53,32,"rgb(116,217,0)",37.569018,126.91592
서대문구,서울추가155,34,27,"rgb(116,217,0)",37.55161389,127.0025583
서대문구,애완용품점 앞,68,36,"rgb(116,217,0)",37.547015,126.944465
서대문구,서울27,91,66,"rgb(255,189,0)",37.525841,126.904918
서대문구,마포구,55,30,"rgb(116,217,0)",37.5498,126.9456
서대문구,서울_C2예비14,76,47,"rgb(116,217,0)",37.576023,126.926095
서대문구,서울172,107,69,"rgb(255,189,0)",37.572267,126.977901
서대문구,서울1017_C2,63,45,"rgb(116,217,0)",37.526963,126.932291
서대문구,서울295,79,57,"rgb(116,217,0)",37.520131,126.937737
서대문구,kt광화문4,46,29,"rgb(116,217,0)",37.5717,126.9777
서대문구,서울314,102,55,"rgb(255,189,0)",37.55303333,126.9238611
서대문구,하이마트 앞,25,18,"rgb(0,201,250)",37.600585,126.923742
서대문구,서울262,153,125,"rgb(255,90,0)",37.565709,126.987855
서대문구,경희생한의원앞,88,47,"rgb(255,189,0)",37.567945,126.907974
서대문구,서울349,65,42,"rgb(116,217,0)",37.565818,126.972629
서대문구,두산_실외기,55,36,"rgb(116,217,0)",37.5951,126.9901
서대문구,한샘 매장 앞,73,45,"rgb(116,217,0)",37.5661,126.9302
서대문구,서울명소4,57,37,"rgb(116,217,0)",37.58116944,126.9853028
서대문구,파크부동산옆 ,62,33,"rgb(116,217,0)",37.549222,126.938725
서대문구,서울1064_C2,66,35,"rgb(116,217,0)",37.560582,126.916301
서대문구,기존주소 건너편 앞 ,38,20,"rgb(116,217,0)",37.551128,126.955277
서대문구,서울추가117,76,49,"rgb(116,217,0)",37.574595,126.997353
서대문구,피자 알보로 앞,50,32,"rgb(116,217,0)",37.568185,126.964686
서대문구,서울349,65,42,"rgb(116,217,0)",37.565818,126.972629
서대문구,옥상,47,29,"rgb(116,217,0)",37.5768,126.9390
서대문구,서울_C2예비14,76,47,"rgb(116,217,0)",37.576023,126.926095
서대문구,KT대리점 앞,55,39,"rgb(116,217,0)",37.606313,126.922506
서대문구,서울C2예비15,78,55,"rgb(116,217,0)",37.558828,126.942408
서대문구,개인주택 앞,56,30,"rgb(116,217,0)",37.5472,126.9390
서대문구,서울명소22,77,54,"rgb(116,217,0)",37.562186,126.946223
서대문구,서울1027_C2,148,91,"rgb(255,90,0)",37.581784,126.92692
마포구,광화문사옥6층,57,37,"rgb(116,217,0)",37.5717222,126.977746
마포구,서울1018_C2,100,54,"rgb(255,189,0)",37.56074722,126.9234083
마포구,피자 알보로 앞,50,32,"rgb(116,217,0)",37.568185,126.964686
마포구,서울218,154,112,"rgb(255,90,0)",37.521739,126.92489
마포구,인왕초등학교,36,22,"rgb(116,217,0)",37.5775,126.9345
마포구,서울349,65,42,"rgb(116,217,0)",37.565818,126.972629
마포구,서울명소4,57,37,"rgb(116,217,0)",37.58116944,126.9853028
마포구,kt광화문1,45,29,"rgb(116,217,0)",37.5717,126.9777
마포구,서울159,34,22,"rgb(116,217,0)",37.57131944,127.0049194
마포구,개인주택 앞,56,30,"rgb(116,217,0)",37.5472,126.9390
마포구,서울307,91,66,"rgb(255,189,0)",37.5135,126.925822
마포구,중구,39,26,"rgb(116,217,0)",37.5643,126.9747
마포구,서울1097_C2,68,55,"rgb(116,217,0)",37.5213,126.968154
마포구,서울명소1,52,42,"rgb(116,217,0)",37.55094444,126.990725
마포구,한샘 매장 앞,73,45,"rgb(116,217,0)",37.5661,126.9302
마포구,서울314,102,55,"rgb(255,189,0)",37.55303333,126.9238611
마포구,기존주소 건너편 앞 ,38,20,"rgb(116,217,0)",37.551128,126.955277
마포구,서울294,32,20,"rgb(116,217,0)",37.566987,126.982366
마포구,인왕초등학교,36,22,"rgb(116,217,0)",37.5775,126.9345
마포구,서울_214,53,42,"rgb(116,217,0)",37.545019,126.969972
마포구,서울추가73,58,46,"rgb(116,217,0)",37.533286,126.96409
마포구,도로23B,231,187,"rgb(255,0,0)",37.539601,126.989386
마포구,서울295,79,57,"rgb(116,217,0)",37.520131,126.937737
마포구,광화문사옥4층,29,18,"rgb(0,201,250)",37.571725,126.977862
마포구,서울314,102,55,"rgb(255,189,0)",37.55303333,126.9238611
마포구,기존주소 건너편 앞 ,38,20,"rgb(116,217,0)",37.551128,126.955277
마포구,서울294,32,20,"rgb(116,217,0)",37.566987,126.982366
마포구,서울로7017a,44,36,"rgb(116,217,0)",37.5565,126.9738
마포구,서울추가192,102,55,"rgb(255,189,0)",37.551756,126.963002
마포구,서울93,89,57,"rgb(255,189,0)",37.568836,126.976487
마포구,일미식당 앞,23,14,"rgb(0,201,250)",37.5820,126.9365
마포구,서울1036_C2,57,41,"rgb(116,217,0)",37.51099722,126.9433389
마포구,파크부동산옆 ,62,33,"rgb(116,217,0)",37.549222,126.938725
마포구,서울_추가183,74,45,"rgb(116,217,0)",37.575254,126.917842
마포구,서대문구,40,25,"rgb(116,217,0)",37.5767,126.9378
마포구,서울_214,53,42,"rgb(116,217,0)",37.545019,126.969972
마포구,서울명소1,52,42,"rgb(116,217,0)",37.55094444,126.990725
마포구,서울315,91,66,"rgb(255,189,0)",37.51514,126.918089
마포구,관측망9,315,223,"rgb(255,0,0)",37.55558,126.934927
마포구,개인주택 앞,56,30,"rgb(116,217,0)",37.5472,126.9390
마포구,서울307,91,66,"rgb(255,189,0)",37.5135,126.925822
마포구,서대문구,40,25,"rgb(116,217,0)",37.5767,126.9378
마포구,서울1027_C2,148,91,"rgb(255,90,0)",37.581784,126.92692
마포구,서울추가189,68,55,"rgb(116,217,0)",37.534046,126.989198
마포구,한샘 매장 앞,73,45,"rgb(116,217,0)",37.5661,126.9302
마포구,서울84,85,55,"rgb(255,189,0)",37.577144,126.986202
마포구,낙원식당 앞,28,20,"rgb(0,201,250)",37.584975,126.914682
마포구,서울314,102,55,"rgb(255,189,0)",37.55303333,126.9238611
마포구,낙원식당 앞,28,20,"rgb(0,201,250)",37.584975,126.914682
마포구,관측망10,39,31,"rgb(116,217,0)",37.553691,126.973729
마포구,피자 알보로 앞,50,32,"rgb(116,217,0)",37.568185,126.964686
마포구,서울추가192,102,55,"rgb(255,189,0)",37.551756,126.963002
마포구,서울172,107,69,"rgb(255,189,0)",37.572267,126.977901
마포구,서울1017_C2,63,45,"rgb(116,217,0)",37.526963,126.932291
마포구,서울추가102,53,38,"rgb(116,217,0)",37.5211,126.8961
마포구,kt광화문4,46,29,"rgb(116,217,0)",37.5717,126.9777
마포구,서울1018_C2,100,54,"rgb(255,189,0)",37.56074722,126.9234083
마포구,기존주소 건너편 앞 ,38,20,"rgb(116,217,0)",37.551128,126.955277
마포구,서울1062C2,76,55,"rgb(116,217,0)",37.514852,126.90745
마포구,인왕초등학교,36,22,"rgb(116,217,0)",37.5775,126.9345
마포구,서울286,100,54,"rgb(255,189,0)",37.546889,126.960973
마포구,서울추가102,53,38,"rgb(116,217,0)",37.5211,126.8961
마포구,kt광화문4,46,29,"rgb(116,217,0)",37.5717,126.9777
마포구,서울_C2예비7,53,28,"rgb(116,217,0)",37.55150833,126.9054417
마포구,기존주소 건너편 앞 ,38,20,"rgb(116,217,0)",37.551128,126.955277
마포구,서울218,154,112,"rgb(255,90,0)",37.521739,126.92489
마포구,옥상,47,29,"rgb(116,217,0)",37.5768,126.9390
마포구,도로23B,231,187,"rgb(255,0,0)",37.539601,126.989386
마포구,서울명소5,85,45,"rgb(255,189,0)",37.550068,126.942143
마포구,kt광화문5,20,13,"rgb(0,201,250)",37.5717,126.9777
마포구,서울1018_C2,100,54,"rgb(255,189,0)",37.56074722,126.9234083
마포구,새마을 현금 지급기 앞,34,24,"rgb(116,217,0)",37.581413,126.904957
마포구,서울96,92,67,"rgb(255,189,0)",37.533538,126.901387
마포구,개인주택 앞,56,30,"rgb(116,217,0)",37.5472,126.9390
마포구,유해62,102,55,"rgb(255,189,0)",37.57608333,126.8772139
마포구,서대문 보건소 옆,23,14,"rgb(0,201,250)",37.5784,126.9361
마포구,서울325,77,56,"rgb(116,217,0)",37.506661,126.89263
마포구,오목교역1번출구옆,39,23,"rgb(116,217,0)",37.524919,126.87393
마포구,서울1018_C2,100,54,"rgb(255,189,0)",37.56074722,126.9234083
마포구,제일빌딩앞,75,40,"rgb(116,217,0)",37.54566,126.95312
마포구,서울_C2예비9,57,30,"rgb(116,217,0)",37.564705,126.912733
마포구,kt광화문5,20,13,"rgb(0,201,250)",37.5717,126.9777
마포구,서울명소21,140,99,"rgb(255,90,0)",37.564683,126.937734
마포구,일미식당 앞,23,14,"rgb(0,201,250)",37.5820,126.9365
마포구,유해63,102,55,"rgb(255,189,0)",37.545871,126.909574
마포구,서울1027_C2,148,91,"rgb(255,90,0)",37.581784,126.92692
마포구,기존주소 건너편 앞 ,38,20,"rgb(116,217,0)",37.551128,126.955277
마포구,서울_C2예비7,53,28,"rgb(116,217,0)",37.55150833,126.9054417
마포구,감자탕집 앞,52,32,"rgb(116,217,0)",37.57794,126.909412
양천구,오목교역1번출구옆,39,23,"rgb(116,217,0)",37.524919,126.87393
양천구,관층망3,82,43,"rgb(255,189,0)",37.52552222,126.8584639
양천구,서울59,60,43,"rgb(116,217,0)",37.518225,126.9053528
양천구,서울명소15,97,52,"rgb(255,189,0)",37.56867222,126.8801889
양천구,서울1033_C2,93,67,"rgb(255,189,0)",37.516802,126.890067
양천구,서울158,104,66,"rgb(255,189,0)",37.563811,126.849712
양천구,서울_C2예비7,53,28,"rgb(116,217,0)",37.55150833,126.9054417
양천구,서울_C2예비8,91,66,"rgb(255,189,0)",37.5002,126.910568
양천구,서울추가195,43,31,"rgb(116,217,0)",37.514075,126.9004806
양천구,서울추가37,104,66,"rgb(255,189,0)",37.537112,126.863347
양천구,서울_C2예비1,85,49,"rgb(255,189,0)",37.48757,126.8378383
양천구,오목교역1번출구옆,39,23,"rgb(116,217,0)",37.524919,126.87393
양천구,태광약품3층옥상,65,34,"rgb(116,217,0)",37.52655556,126.8385417
양천구,서울추가232,60,34,"rgb(116,217,0)",37.49298611,126.8242639
양천구,서울추가44,104,66,"rgb(255,189,0)",37.573795,126.811398
양천구,서울248,41,23,"rgb(116,217,0)",37.494573,126.840032
양천구,철산동,63,49,"rgb(116,217,0)",37.4763,126.8698
양천구,광명사거리역인근,83,57,"rgb(255,189,0)",37.478891,126.853947
양천구,서울96,92,67,"rgb(255,189,0)",37.533538,126.901387
양천구,철산동,63,49,"rgb(116,217,0)",37.4763,126.8698
양천구,서울추가215,91,66,"rgb(255,189,0)",37.50305,126.903633
양천구,영등포구,49,36,"rgb(116,217,0)",37.525,126.8974
양천구,서울126,114,67,"rgb(255,189,0)",37.532465,126.863344
양천구,양천구,52,31,"rgb(116,217,0)",37.5234,126.8587
양천구,서울126,114,67,"rgb(255,189,0)",37.532465,126.863344
양천구,오목교역1번출구옆,39,23,"rgb(116,217,0)",37.524919,126.87393
양천구,서울1083_C2,95,55,"rgb(255,189,0)",37.49335,126.883734
양천구,오목교역1번출구옆,39,23,"rgb(116,217,0)",37.524919,126.87393
양천구,서울177,81,46,"rgb(255,189,0)",37.493946,126.895145
강서구,공중전화,58,34,"rgb(116,217,0)",37.524263,126.869248
강서구,서울추가52,74,43,"rgb(116,217,0)",37.536458,126.877597
강서구,서울1033_C2,93,67,"rgb(255,189,0)",37.516802,126.890067
강서구,서울94,112,59,"rgb(255,189,0)",37.543861,126.84372
강서구,서울1081_C2,109,69,"rgb(255,189,0)",37.549407,126.819875
강서구,서울40,104,66,"rgb(255,189,0)",37.552968,126.861225
강서구,정 공인중계사 앞,64,39,"rgb(116,217,0)",37.568998,126.912679
강서구,유해63,102,55,"rgb(255,189,0)",37.545871,126.909574
강서구,서울96,92,67,"rgb(255,189,0)",37.533538,126.901387
강서구,서울216,104,66,"rgb(255,189,0)",37.565043,126.840559
강서구,유해65,77,44,"rgb(116,217,0)",37.50124167,126.8692806
강서구,공중전화,58,34,"rgb(116,217,0)",37.524263,126.869248
강서구,서울추가21,66,38,"rgb(116,217,0)",37.488672,126.856216
강서구,서울50,104,66,"rgb(255,189,0)",37.54895,126.868219
강서구,서울94,112,59,"rgb(255,189,0)",37.543861,126.84372
강서구,유해63,102,55,"rgb(255,189,0)",37.545871,126.909574
강서구,유해62,102,55,"rgb(255,189,0)",37.57608333,126.8772139
강서구,서울추가12,91,58,"rgb(255,189,0)",37.557044,126.862354
강서구,서울336,95,55,"rgb(255,189,0)",37.506473,126.859834
강서구,양천구,52,31,"rgb(116,217,0)",37.5234,126.8587
강서구,4층_옥상,70,44,"rgb(116,217,0)",37.5613,126.8227
강서구,대아빌딩 앞,71,41,"rgb(116,217,0)",37.519252,126.843766
강서구,대아빌딩 앞,71,41,"rgb(116,217,0)",37.519252,126.843766
강서구,서울추가157,41,24,"rgb(116,217,0)",37.539237,126.827325
강서구,서울명소15,97,52,"rgb(255,189,0)",37.56867222,126.8801889
강서구,서울1030_C2,96,56,"rgb(255,189,0)",37.521021,126.852261
강서구,서울1030_C2,96,56,"rgb(255,189,0)",37.521021,126.852261
강서구,서울22,104,66,"rgb(255,189,0)",37.572704,126.806015
강서구,공항대로,56,36,"rgb(116,217,0)",37.5602,126.8247
강서구,서울추가157,41,24,"rgb(116,217,0)",37.539237,126.827325
